uzemi_kod,name,lat,lon
509418,Bořetín,49.31011428064283,14.947636667847327
571229,Bořice,49.97752063248741,15.9244163871449
567469,Bořislav,50.57941614096262,13.929058281893049
581364,Bořitov,49.42626756987395,16.590686569863923
550124,Bošice,49.088750130474885,13.84032527692109
535401,Bošilec,49.148752612759196,14.65434906057367
592919,Bošovice,49.0532531,16.8374183
548006,Bošín,50.03216248015397,16.202209864831698
549291,Božetice,49.45099457709666,14.443725365977924
593826,Božice,48.83427005200294,16.286896836185754
549100,Brada-Rybníček,50.46530231355699,15.337074200060469
570788,Bradlec,50.452978707268336,14.905902071891324
552127,Bradáčov,49.49053833669033,14.871963857861376
530832,Brambory,49.97772431130599,15.47150464872053
567078,Brandov,50.634960495967285,13.387211348082275
532118,Brandýsek,50.188736939516765,14.15663465081189
549304,Branice,49.403171551621824,14.342957167366674
551490,Branišov,48.978816249738955,14.396477466257217
593834,Branišovice,48.96260517898275,16.431877729085695
554197,Branka u Opavy,49.88850769468208,17.8819569577931
541648,Branky,49.459035622939304,17.89283347615437
526169,Branná,50.15249708017856,17.011245812409406
541672,Branov,50.01182689448472,13.844532094147853
590363,Bransouze,49.30237498916557,15.750037847423195
597210,Brantice,50.0634511069212,17.629015643552115
582875,Braníškov,49.294671834119214,16.344038734294823
571946,Branžež,50.50728803278048,15.059416306685451
539988,Bratkovice,49.75228141658331,13.994376019615029
532142,Bratronice,50.06751046043804,14.015084119689677
537063,Bratronice,49.36673909497435,13.841158554084526
569437,Bratrušov,50.01159220091099,16.949511912071756
582883,Bratčice,49.06498486702102,16.52281179884818
531286,Bratčice,49.85409574848736,15.430019271490048
585106,Bratřejov,49.221397261790244,17.913727555031816
547603,Bratřice,49.51621166412085,14.999326119458138
553107,Bratříkovice,49.932855433701796,17.688011890843992
571199,Bratřínov,49.84252827507559,14.340454063874933
556858,Bravantice,49.75721723564972,18.08388965180324
567060,Braňany,50.54163677106671,13.706461460615808
532126,Braškov,50.102125198057365,14.100568346227428
500101,Bražec,50.17491013786407,13.046265168379259
574791,Brloh,50.002070932186726,15.554359298997229
545431,Brloh,48.92937394151775,14.221516373219844
561444,Brniště,50.72212042327669,14.708794078757204
530727,Brníčko,49.89364089774589,16.966850305579268
566136,Brnířov,49.38025800278649,13.049392819204881
577863,Brněnec,49.62350496469277,16.525009897238558
584355,Brod nad Dyjí,48.876142253868835,16.537019512857835
541605,Brod nad Tichou,49.835021771541115,12.741884424243743
546895,Brodec,50.29260728867104,13.800211581955804
589314,Brodek u Konice,49.54918210957717,16.83111545556569
566489,Brodeslavy,49.95312864960431,13.557553498276954
541401,Broumov,49.88943888906078,12.606665012680137
531081,Broumy,49.95475677800162,13.851959577334748
590371,Brtnička,49.23722027534824,15.623799412384153
581402,Brumov,49.461186658591735,16.42597137021835
506320,Brumovice,50.01512116228095,17.753141334138952
584363,Brumovice,48.96412261286507,16.895818290947357
588377,Brusné,49.36412754564325,17.662372439208188
598046,Bruzovice,49.717251302043444,18.409608171141535
586951,Brzkov,49.526191017753746,15.727366351877652
546755,Brzánky,50.461941954711875,14.301035108874919
538108,Brázdim,50.183516090813555,14.58774973349967
564613,Brňany,50.48165855704988,14.141231076695655
581381,Brťov-Jeneč,49.413677058488545,16.517235569012442
560308,Bublava,50.37388378787992,12.501828046582933
531103,Bubovice,49.97072965907528,14.168513824650526
546020,Budeč,49.087509014466164,15.588819248411898
595390,Budeč,49.53436612943583,15.913117041045233
537055,Budiměřice,50.19610180578681,15.095684335389361
577910,Budislav,49.80398921009907,16.16759983471818
552143,Budislav,49.294004914854725,14.84017562289796
568261,Budišovice,49.86165521056721,18.03779487286134
590410,Budkov,49.05395905747195,15.65892941471508
561576,Budkov,49.070470665510854,14.00778343518457
560171,Budyně,49.14500913824081,14.070343478860018
547638,Budíkov,49.57834250333734,15.362987176183685
546038,Budíškovice,49.07729335509197,15.531191355594636
555894,Budětice,49.28383927697229,13.58286108119331
589349,Budětsko,49.58632124875534,16.92874896593099
545449,Bujanov,48.70159612084801,14.429443506826876
559741,Bujesily,49.91441119072984,13.57306857707481
512826,Buk,49.50538713343846,17.469718681515836
537519,Buk,49.037988513083214,13.847739120618234
595403,Bukov,49.45596032656534,16.224332035881613
532924,Bukovany,49.82292414150652,14.617380128655167
564664,Bukovany,49.573489485993186,14.101409414747058
560316,Bukovany,50.16562468157389,12.573523235190274
552402,Bukovany,49.605366047459064,17.344239553109645
586072,Bukovany,49.04114837393822,17.10183886500244
553506,Bukovec,49.58620236116461,12.994930266917759
511935,Bukovec,49.55083234254083,18.82741101157301
581437,Bukovice,49.40804715083327,16.486870706956207
581445,Bukovina,49.29775499870444,16.772890422888526
574813,Bukovina nad Labem,50.12493383248281,15.82324379589204
574821,Bukovina u Přelouče,49.94708761541912,15.562301718347019
577031,Bukovina u Čisté,50.54343357506561,15.578656303926005
574830,Bukovka,50.100911396864255,15.632096828727612
535605,Bukovno,50.4460675191987,14.839032144541635
530085,Bukovník,49.22233818603393,13.660261531678957
589357,Buková,49.509861297433666,16.82899597045493
546372,Buková,49.53752427262796,13.1576931651643
540021,Buková u Příbramě,49.754321323005904,14.06710070675429
573353,Bukvice,50.41212258078916,15.294997358062442
584380,Bulhary,48.831381466663856,16.749006015448025
563935,Bulovka,50.96879163711459,15.12216967100386
549282,Butoves,50.38528148188543,15.427708835260617
529966,Buzice,49.42197567945786,13.927182212477502
579963,Bučina,49.89634115160591,16.19238688157164
558699,Bučí,49.8854590331464,13.301409480721361
561312,Buřenice,49.55273131542293,15.065050770161662
540048,Buš,49.8025847545402,14.383544195518438
550159,Bušanovice,49.114944071325695,13.931472305959117
559750,Bušovice,49.79618949284661,13.533598683586584
532894,Bušín,49.97639670000513,16.83691887678862
534145,Bykoš,49.88400980587581,14.063902312042355
571245,Bylany,49.957079619826224,15.734436613780614
544647,Bynovec,50.81996243625957,14.26404643010226
547026,Bystrovany,49.59724743507778,17.322323463196856
500879,Bystročice,49.53611746394315,17.191918906860494
561801,Bystrá,49.50812062012769,15.3702700428815
577049,Bystrá nad Jizerou,50.60468864111161,15.401863109497324
567477,Bystřany,50.62484128571996,13.860667589575403
579971,Bystřec,50.010395108611526,16.619711869858946
572772,Bystřice,50.39549264590625,15.245381349302336
598062,Bystřice,49.63701329216689,18.7211555896375
592111,Bystřice pod Lopeníkem,48.97609805657747,17.76057208147811
541711,Bystřička,49.416237461108295,17.974221982868556
534722,Byšice,50.31043020674017,14.612563584820954
531120,Bzová,49.8980576675821,13.86170759588459
561118,Bácovice,49.4770082136295,15.167401828890203
592021,Bánov,48.98782678692428,17.715263418326995
562726,Báňovice,49.011597041965025,15.490639925532422
562980,Bílence,50.42444341454935,13.505992172609645
535125,Bílichov,50.26215456339389,13.91475605610801
530743,Bílkovice,49.75885613028601,14.863300833363184
530239,Bílov,50.01805595724153,13.425312232152454
546984,Bílov,49.734306859865946,18.0014156476939
592030,Bílovice,49.098590436607196,17.549567768745458
582824,Bílovice nad Svitavou,49.24679409943411,16.672831235185786
589276,Bílovice-Lutotín,49.5107969819075,17.041407850358347
552062,Bílsko,49.64452402955335,17.01996078459561
548901,Bílsko,50.36969818342884,15.600263877115877
550833,Bílsko,49.15781233687868,14.059784583085253
598020,Bílá,49.44676464758698,18.46252026347995
563901,Bílá,50.66373937789395,15.039275104778904
565750,Bílá Hlína,50.53218664371039,14.927547166326171
500623,Bílá Lhota,49.70950954854482,16.97643689876929
579068,Bílá Třemešná,50.44505584953079,15.74011498180539
525227,Bílá Voda,50.44075587733325,16.920829186528348
563919,Bílý Kostel nad Nisou,50.823219168499286,14.92452793890683
586889,Bílý Kámen,49.43651395035574,15.507737949724131
546631,Bílý Potok,50.87319120113758,15.224165256093114
576107,Bílý Újezd,50.23842805335282,16.224237692070005
597198,Bílčice,49.870406746003695,17.567833338553346
535486,Bítouchov,50.47746442144714,14.891424767184086
593753,Bítov,48.93766816679879,15.729110758229185
554936,Bítov,49.799336450140366,18.05236166403644
505005,Bítovany,49.897262651697986,15.862723513584704
586897,Bítovčice,49.36694636933645,15.73505389717912
533238,Býchory,50.067717198456776,15.274582632942343
534714,Býkev,50.34715671692585,14.417860738177227
569607,Býkov-Láryšov,50.05251399395272,17.689762476863102
581461,Býkovice,49.429767659357026,16.539135802073112
546780,Býčkovice,50.559517918272924,14.213976006177575
512877,Býškovice,49.467973045418105,17.71534655908965
595420,Býšovec,49.47486623969601,16.289154230175296
574848,Býšť,50.12878112706899,15.909006930611723
572675,Běchary,50.31399219338789,15.294535507857491
541842,Běhařov,49.34583717483973,13.159580006943127
560448,Běleč,49.543637818071865,14.836469303412283
535010,Běleč,50.05668883268629,13.99258779660513
581321,Běleč,49.43433723065996,16.38249368536413
569852,Běleč nad Orlicí,50.19844863525656,15.942287928583976
500526,Bělkovice-Lašťany,49.66990994539753,17.32182960217995
532070,Běloky,50.13287951346346,14.220280893401437
512231,Bělotín,49.58712654883359,17.800487698277855
588318,Bělov,49.21635064765594,17.485394445547023
533190,Bělušice,50.070573608388855,15.321854051166337
567051,Bělušice,50.44939547789207,13.764350414574121
576972,Bělá,50.53415502594857,15.445489619788797
512974,Bělá,49.97426263671996,18.1484384263593
561126,Bělá,49.31248278003444,15.261325828770524
573566,Bělá,49.75207777943591,15.23742132226073
572586,Bělá nad Svitavou,49.639328080356435,16.485386333869254
523917,Bělá pod Pradědem,50.1803981660731,17.199493778829822
505391,Bělá u Jevíčka,49.639666946840805,16.64585755878721
537021,Běrunice,50.18584860833807,15.331800674278282
553760,Běstovice,50.02220408647874,16.209880300936664
571181,Běstvina,49.83667960690482,15.597018133709437
555797,Běšiny,49.29858442810861,13.309794061731301
531073,Běštín,49.80850908207034,14.020723883325326
559725,Břasy,49.82819964908287,13.584999647699961
536059,Břehov,49.021492170280865,14.329629657904404
574805,Břehy,50.05222798490061,15.577337769048166
588385,Břest,49.35049344750514,17.442250635733433
592072,Břestek,49.09359346966593,17.354394918344205
548278,Břevnice,49.63143401838009,15.612168402938572
595349,Březejc,49.34650182292763,16.091865036413697
507733,Březina,49.29124180349274,14.91185096329309
535567,Březina,50.54499821800455,15.031365781751376
559733,Březina,49.808042829349496,13.599808667954838
577871,Březina,49.650704174712345,16.616666116648375
581429,Březina,49.28237102514486,16.758180504968546
582891,Březina,49.32082014807957,16.42130238500259
572250,Březinky,49.662817582016366,16.787058374447508
577898,Březiny,49.69125253211939,16.118170725554982
538744,Březnice,49.18596197815992,17.659732023751882
552135,Březnice,49.25191708435488,14.511860548615571
563013,Březno,50.401553975730344,13.422667469020622
590380,Březník,49.17379574155519,16.197607310085697
592081,Březolupy,49.121112032858214,17.584356882095005
599514,Březovice,50.47057155317576,14.732438686229477
537870,Březová,50.19783106142529,12.871256998901583
531090,Březová,49.90430448520305,13.882912629470644
592099,Březová,48.92515713879402,17.740407619299752
585131,Březová,49.2602581287674,17.791972936469836
599735,Březová-Oleško,49.90196025324789,14.410864139917042
589331,Březsko,49.60817451731007,16.89182790635132
595381,Březské,49.32997214977679,16.238185921365652
584371,Březí,48.81762638385828,16.56100995109594
595357,Březí,49.34398407545012,16.213991918631717
530018,Březí,49.50742491551092,13.797166433878093
595365,Březí nad Oslavou,49.50246246619257,15.935655276107637
585149,Březůvky,49.15463680113554,17.698707366629222
593842,Břežany,48.869902351234145,16.3427940569736
565041,Břežany,50.00648587868347,13.585035697354195
541923,Břežany,49.34633065014358,13.619145067710239
533211,Břežany I.,50.035582227951345,15.078157323199017
533220,Břežany Ii,50.09325163675591,14.804976745617006
566063,Břvany,50.400466796594806,13.7217792068007
537047,Bříství,50.13333186329253,14.841123643745087
564648,Bříza,50.358662873226194,14.215347950272765
567485,Bžany,50.59004873813053,13.87338160703785
560782,Cebiv,49.828822083098,12.976114548726573
550906,Cehnice,49.21507947776967,14.029359621927272
586978,Cejle,49.36892762207911,15.471549621839664
559768,Cekov,49.82121959135892,13.762988081509397
509191,Cep,48.91935213766025,14.80767734141527
572781,Cerekvice nad Bystřicí,50.33380520514764,15.723378159589668
577936,Cerekvice nad Loučnou,49.899657049527974,16.216656777455874
586986,Cerekvička-Rosice,49.33447224626585,15.587171856571333
549321,Cerhonice,49.41821655956006,14.055723355647896
588407,Cetechovice,49.174126617476105,17.25823101895583
563943,Cetenov,50.649901740711506,14.927466850311239
581470,Cetkovice,49.57815953883614,16.721565633704525
547662,Cetoraz,49.45398722462588,14.957642992817924
564419,Cetyně,49.599727216687405,14.12100701185399
534081,Chabeřice,49.75025373544118,15.072243019456085
531251,Chaloupky,49.790318143597695,13.871989552204319
556335,Chanovice,49.40562714452869,13.716810225808093
565784,Charvatce,50.32247512845605,14.998542227175419
568872,Charváty,49.51885808856469,17.252221542034693
563081,Chbany,50.332269962522666,13.429707692218296
551139,Chelčice,49.12266440798978,14.166050034372335
559857,Cheznovice,49.77890986158049,13.785190897858564
512923,Chlebičov,49.960374835667146,17.970155865384527
532878,Chleby,49.82655874071173,14.556981616948661
599620,Chleby,50.22397540973933,15.086929900602518
576310,Chleny,50.078151665757765,16.243545484584033
556343,Chlistov,49.3197975321737,13.361743650228055
529982,Chlum,49.44602350312524,13.851477119454978
590711,Chlum,49.31341429910355,15.767267095570825
561614,Chlum,50.578073308124345,14.562122914819925
529770,Chlum,49.69338094107028,14.996474051548299
557773,Chlum,49.606462946820315,13.473658220104168
540803,Chlum,49.93625005729334,13.661111263436217
560375,Chlum Svaté Maří,50.15026826574501,12.535182621134345
595705,Chlum-Korouhvice,49.5761806,16.3208161
550248,Chlumany,49.06561195071758,13.963216778374
536229,Chlumec,48.87025690913278,14.395595143729134
595713,Chlumek,49.375780541281124,15.857453176912781
540307,Chlumy,49.4371092650628,13.635934706541617
534820,Chlumín,50.28914866568554,14.449352811435014
566233,Chlumčany,50.33462438081077,13.843726721832846
557781,Chlumčany,49.632132519268325,13.311127856260132
595721,Chlumětín,49.727786292670494,16.002612069607643
534455,Chlustina,49.879015216307174,13.919365727422097
590703,Chlístov,49.20135740174902,15.74301848762406
532045,Chlístov,49.800238401930336,14.655310331769883
534099,Chlístovice,49.88610708528209,15.203126316675364
529788,Chmelná,49.64770767448757,14.988929404947507
572730,Chmelík,49.774338732628244,16.33158820225286
536903,Chobot,49.46190718985236,13.933979070280463
557803,Chocenice,49.54783857013348,13.519071408522926
529796,Chocerady,49.87265331025822,14.80647271164375
535923,Chocnějovice,50.576221198389305,14.973567744478222
553727,Chocomyšl,49.466282326158684,13.12923523266542
564923,Chodouny,50.471384714744346,14.250316339813432
534447,Chodouň,49.89798701444657,13.984863194312135
578011,Chodov,50.069102578615365,12.863689266306388
553735,Chodov,49.4179078507739,12.83517841786234
564931,Chodovlice,50.462638870675235,13.993190871461154
553743,Chodská Lhota,49.35839045285405,13.083026427011376
560910,Chodský Újezd,49.86472032331479,12.649965621768906
502839,Cholina,49.657303379519604,17.051824934139113
541141,Chomle,49.86313894588781,13.636706278019313
572969,Chomutice,50.359102965596286,15.495078797731827
588504,Chomýž,49.363314364894,17.644671552610344
532606,Choratice,49.84006651246788,14.875807516251843
578096,Chornice,49.66610461815581,16.74102877428228
534838,Chorušice,50.390447618457046,14.672816489420729
542831,Choryně,49.49477092889474,17.898496220200855
549037,Choteč,50.43299611045668,15.514751802641879
575062,Choteč,50.08282208933783,15.878611483789559
539287,Choteč,49.98670640229818,14.282790779423971
540323,Chotilsko,49.769717225756146,14.352002451808188
564958,Chotiměř,50.54764632712605,13.997776303659322
564966,Chotiněves,50.55139465392844,14.28091553658189
561622,Chotovice,50.73898321815609,14.561421066134844
578118,Chotovice,49.85024594784506,16.17086003129821
552461,Chotoviny,49.474421629125516,14.677465752855888
534102,Chotusice,49.94929312801125,15.394626317465818
533343,Chotutice,50.072644693305044,14.993137747216405
564109,Chotyně,50.835822713281246,14.868774372490503
558940,Chotíkov,49.79129372121593,13.32211409800471
535907,Chotýčany,49.067292639960485,14.52111552732404
529818,Chotýšany,49.743840044332394,14.817339971697495
550477,Chotěbudice,49.057917153735296,15.573937328852242
555291,Chotěbuz,49.765543651162865,18.59465234553479
552453,Chotěmice,49.27531685241798,14.875778199655477
578100,Chotěnov,49.825536311561905,16.18738556293374
537225,Chotěšice,50.279028254722036,15.275110989861146
557838,Chotěšov,49.65447947916273,13.198614548572232
564940,Chotěšov,50.439966844375896,14.086226569800731
552470,Choustník,49.333733770007846,14.839076347345072
534994,Choťovice,50.14257789443188,15.31917384522785
537217,Choťánky,50.13850716320317,15.162199403821692
566241,Chožov,50.39802563940721,13.860312909171048
546429,Chraberce,50.40902973109307,13.830051694115745
578126,Chrastavec,49.61800892876994,16.502911035717744
553751,Chrastavice,49.45356336503952,12.956690105593378
540358,Chraštice,49.57644132509761,14.072805650222676
563145,Chrbonín,49.35887397330126,14.864953351082583
550264,Chroboly,48.95674071344072,14.067686042046818
569305,Chromeč,49.93336806483118,16.89317317832129
534706,Chroustov,50.28665898649923,15.347370313363244
572764,Chrtníky,49.98213976556851,15.607598138444628
568767,Chrtníč,49.76497568209758,15.442074009827467
581534,Chrudichromy,49.50127361014305,16.627525377353066
533670,Chrustenice,50.00389378706164,14.152913897357278
537233,Chrást,50.11908713777036,14.898817515034596
564249,Chrást,49.59393703377106,13.95622036761649
558966,Chrást,49.794390992065644,13.493961537533455
544591,Chrášťany,49.296397196866955,14.388574041919554
533351,Chrášťany,50.0657311416693,14.932209575757891
541818,Chrášťany,50.14572638922581,13.66479376869955
539295,Chrášťany,50.04518376863293,14.260090794405585
532037,Chrášťany,49.79253764536315,14.586663901506114
551155,Chrášťovice,49.33232622629235,13.899650986135075
532398,Chržín,50.295432291605024,14.270135231333054
577154,Chuchelna,50.604500770026746,15.30196887426647
507334,Chuchelná,49.98900583830967,18.120192780275595
556386,Chudenín,49.29477599807021,13.10116257221751
568023,Chuderov,50.686996396672235,14.04440643648536
546810,Chudoslavice,50.5831054994828,14.187088951609867
571849,Chudíř,50.30806903230595,15.013254671564473
583111,Chudčice,49.28735683920781,16.455697164504407
594164,Chvalatice,48.94771241177012,15.751861719023902
593095,Chvalkovice,49.18797368442067,17.111793662861697
537420,Chvalovice,49.00811235668097,14.23108508396062
594172,Chvalovice,48.78716110856863,16.08304297078343
569909,Chvalíkovice,49.885980310078935,17.914538472785644
506737,Chvalčov,49.39081209957002,17.707927958727325
545546,Chvalšiny,48.853836369370576,14.211205031531865
575089,Chvojenec,50.10960763713764,15.938859881934576
557846,Chválenice,49.643977416780174,13.475795412675977
531294,Chyňava,50.02827535078332,14.07182040035532
549452,Chyšky,49.523072881373885,14.427617548958771
561321,Chyšná,49.586329743564725,15.099980392122896
532886,Chářovice,49.8198953,14.5779383
561339,Chýstovice,49.585964792398954,15.078067911985201
575097,Chýšť,50.127296239291326,15.540098970140228
573574,Chřenovice,49.71634574454132,15.213611759084264
558974,Chříč,49.9727624004656,13.646885521839458
590428,Cidlina,49.12785554144529,15.735055984013982
588016,Cikháj,49.6448682672909,15.967556592417626
560324,Citice,50.162360658756235,12.614494785000304
593851,Citonice,48.88149704126292,15.966652422018798
512982,Citov,49.46536978518222,17.326739597715974
546054,Cizkrajov,49.03036982513446,15.388539659037741
579980,Cotkytle,49.93681100735721,16.72412221012179
554162,Crhov,49.54470440534884,16.432975820400948
532690,Ctiboř,49.73674423674156,14.90203980597868
579459,Ctiboř,49.82714141398167,12.610128444773803
593869,Ctidružice,48.98217846966612,15.861531477004755
570991,Ctiměřice,50.378302726864625,14.995112981577945
564672,Ctiněves,50.375254605067624,14.307148433898126
571253,Ctětín,49.83134003263917,15.83960469560306
550272,Cvrčovice,48.99571905450658,16.513108374565487
532185,Cvrčovice,50.17931972895044,14.15703475212708
599476,Církvice,49.9100617619726,15.01619001397441
533998,Církvice,49.94667005952053,15.337385737467581
569135,Císařov,49.46846424577114,17.34912231278799
534731,Cítov,50.37306036384525,14.397794073610573
535664,Doubravice,48.93561576000926,14.510678155173116
540099,Daleké Dušníky,49.72717190698076,14.185397034266174
595454,Dalečín,49.591897933892255,16.24397689663989
530425,Dalešice,50.68253207071286,15.185037612362631
537918,Dalovice,50.24977835268328,12.893492180124362
570818,Dalovice,50.424576995622985,14.884555114511214
586129,Dambořice,49.04095521243315,16.918297110504387
593907,Damnice,48.919997331799166,16.377893948837304
580074,Damníkov,49.87096534786185,16.563791376994107
568228,Darkovice,49.93580733407946,18.223221016247706
552445,Daskabát,49.57869326593739,17.446162461312923
560332,Dasnice,50.14808120880103,12.565596101564187
535249,Dasný,49.01883085750789,14.41008878187577
595462,Daňkovice,49.65636690312676,16.146599246777754
561924,Dehtáře,49.486230028484506,15.275242446441364
572357,Desná,49.80714042548964,16.223982754667635
546143,Dešná,48.95807071688449,15.545245161319647
585157,Dešná,49.26670780653928,17.844301016601605
590533,Dešov,48.98312218947491,15.698061248523342
566128,Deštnice,50.23141346354838,13.609954691975611
581518,Deštná,49.61241179605478,16.564303698559648
576247,Deštné v Orlických horách,50.30593232790383,16.349623444969197
569941,Divec,50.2399197618374,15.921635831789818
584401,Diváky,48.98938185313545,16.78777875411942
564737,Dlažkovice,50.465374204575156,13.964551829362579
556068,Dlažov,49.365175406115476,13.166451792742766
533688,Dlouhomilov,49.9088195507799,16.989641468269106
537098,Dlouhopolsko,50.17500402806893,15.310629413499091
548031,Dlouhoňovice,50.06935290897892,16.44049363121895
587010,Dlouhá Brtnice,49.23770014777028,15.60614380205018
581526,Dlouhá Lhota,49.428822690755844,16.508890388236676
513504,Dlouhá Lhota,49.7207083677338,14.119203184595406
563650,Dlouhá Lhota,49.351500384652304,14.789456162192764
535656,Dlouhá Lhota,50.41980663346908,15.05529424068097
577987,Dlouhá Loučka,49.7005816961308,16.64160949282682
501476,Dlouhá Loučka,49.81768597392574,17.188041098145266
551708,Dlouhá Stráň,49.96169712605966,17.501583579070388
548014,Dlouhá Třebová,49.94065081202207,16.423305708644335
556076,Dlouhá Ves,49.19631984648625,13.506387713389687
568538,Dlouhá Ves,49.57856483162798,15.675053335740278
595471,Dlouhé,49.509476487127344,16.12218535530431
530468,Dlouhý Most,50.71505911053414,15.07201534083885
560839,Dlouhý Újezd,49.76720977731584,12.628023416009091
557668,Dnešice,49.60450054626784,13.262956991831366
593923,Dobelice,49.016664334904355,16.278852281455087
549363,Dobev,49.29572947451812,14.049789487024926
562408,Dobkovice,50.71394463825079,14.19328186838148
552542,Dobratice,49.664449085413366,18.4871774745497
585165,Dobrkovice,49.0923753695764,17.665883368200998
545783,Dobrná,50.7759278605573,14.295381266162067
589438,Dobrochov,49.38727914532157,17.10077735626354
562416,Dobrohošť,49.077447002922014,15.491053027704837
589446,Dobromilice,49.358945230327876,17.138416869157535
546861,Dobroměřice,50.369683290519056,13.79385296165592
552224,Dobronice u Bechyně,49.342354962496756,14.49836804864136
587028,Dobronín,49.478244371446365,15.650047715769398
569895,Dobroslavice,49.87888268990516,18.1408709280051
587036,Dobroutov,49.46337436358735,15.735640617747341
529559,Dobrovítov,49.78799301735562,15.329372031652975
539171,Dobrovíz,50.11396406050596,14.21891410007506
592986,Dobročkovice,49.16348921976348,17.10700792460708
565008,Dobročovice,50.055315738487494,14.695740926248446
598089,Dobrá,49.67453416661119,18.41397300150828
595489,Dobrá Voda,49.39367460381546,16.067672501394892
561932,Dobrá Voda,49.35737703754732,15.270207085427446
572837,Dobrá Voda u Hořic,50.354020563514645,15.60806776399802
561762,Dobrá Voda u Pacova,49.40449590775325,15.0281363186261
535206,Dobrá Voda u Českých Budějovic,48.968097650996654,14.528561677218912
584410,Dobré Pole,48.82531834233231,16.537511787682146
513105,Dobrčice,49.40190280510647,17.478776016914313
530123,Dobršín,49.2603209679959,13.559139875497136
538167,Dobřejovice,49.982141677122044,14.579334630735381
531570,Dobřeň,50.46294772055188,14.571322915605384
533289,Dobřichov,50.0797828591956,15.033139948047992
580091,Dobříkov,50.00132859582365,16.137117668938743
593931,Dobřínsko,49.053554403953605,16.260313925338224
559776,Dobřív,49.71595415808184,13.68679356954145
558770,Dobříč,49.88443994737443,13.471013671838694
539180,Dobříč,50.01962353014132,14.25859085678637
564745,Dobříň,50.43864934209931,14.294146736525477
537101,Dobšice,50.134206286062486,15.26845675877068
546941,Dobšice,48.848703638915985,16.080816091067188
536199,Dobšice,49.216074755936155,14.483533150283584
571989,Dobšín,50.486171336094145,15.115268705169418
564753,Doksany,50.45438177501869,14.161783450385894
532223,Doksy,50.117588109289464,14.04354893150236
501646,Dolany,49.64990661179166,17.324860860869148
574902,Dolany,50.1142279570792,15.687984401830484
513130,Dolany,50.11669222537022,14.148880599221817
558788,Dolany,49.80637976111956,13.473883007047307
556106,Dolany,49.443135807795954,13.248445938263927
539201,Dolany nad Vltavou,50.22308554099546,14.348032993642716
539945,Dolce,49.55289214542823,13.39410320328058
593958,Dolenice,48.90882434833559,16.36482740899405
505030,Dolní Bezděkov,49.957388927032625,15.881789663968654
541800,Dolní Bečva,49.454795024405,18.19367284767486
534765,Dolní Beřkovice,50.39423955873727,14.45324427748757
586137,Dolní Bojanovice,48.859884666802955,17.02792393936043
579122,Dolní Branná,50.59202941254834,15.59335556764937
554863,Dolní Brusnice,50.45646591267808,15.729443239681693
558796,Dolní Bělá,49.89505561669508,13.27294523026575
539210,Dolní Břežany,49.96306982405732,14.456022531467738
533297,Dolní Chvatliny,49.98139482691994,15.06603518529029
580121,Dolní Dobrouč,49.99353989293987,16.49691142270706
598101,Dolní Domaslavice,49.71234582225872,18.482942909494017
593966,Dolní Dubňany,49.05800723982059,16.22637810661899
584428,Dolní Dunajovice,48.85202430065505,16.593297170480557
545465,Dolní Dvořiště,48.656955713550296,14.452720083916493
545856,Dolní Habartice,50.7481588324818,14.33541614848241
540129,Dolní Hbity,49.65649343676558,14.17338214000173
595501,Dolní Heřmanice,49.3018675649486,16.063192807746308
552241,Dolní Hořice,49.435393889011415,14.850399572458873
560529,Dolní Hrachovice,49.48504144987612,14.797646287407401
558800,Dolní Hradiště,49.91326351783467,13.495507956611982
529648,Dolní Kralovice,49.64492501042864,15.177776480361477
535711,Dolní Krupá,50.54633265740197,14.870252249196916
568597,Dolní Krupá,49.66132250067933,15.60512872724029
587664,Dolní Lažany,49.09914490519152,15.823237191075151
506711,Dolní Lhota,49.840044235429644,18.091797923865858
585173,Dolní Lhota,49.13860901491739,17.811271093747315
595519,Dolní Libochová,49.40784767687349,16.18866176572767
511951,Dolní Lomná,49.54782922749563,18.70544341868417
595527,Dolní Loučky,49.36135864500756,16.354111450759277
557684,Dolní Lukavice,49.601757873159926,13.344325721556388
598968,Dolní Lutyně,49.89880555652029,18.430051900240972
580163,Dolní Morava,50.12854317073765,16.799066548791078
597287,Dolní Moravice,49.977571366101174,17.32364834276287
568601,Dolní Město,49.62783089958801,15.382588079129928
560341,Dolní Nivy,50.24330528120205,12.636272772542211
562301,Dolní Novosedly,49.329055663249996,14.195351978254434
592145,Dolní Němčí,48.96811062247126,17.587798796219115
569259,Dolní Nětčice,49.47683046189845,17.675676716698344
562432,Dolní Podluží,50.87994177917142,14.594780755350415
531260,Dolní Pohleď,49.74322246754065,15.132734938667323
562467,Dolní Pěna,49.110327355856455,15.021748926275707
574911,Dolní Roveň,50.02994256969371,15.96788200195155
595535,Dolní Rožínka,49.474934861549904,16.206435611645542
538591,Dolní Rychnov,50.16192080741873,12.64781030502382
535729,Dolní Slivno,50.30863796194275,14.73372614427412
548448,Dolní Sokolovec,49.72670728933568,15.71308818629071
570940,Dolní Stakory,50.437725879982054,14.972752873450178
553379,Dolní Studénky,49.9353902872897,16.971332297289067
552607,Dolní Tošanovice,49.68486853639696,18.491342447628565
552984,Dolní Těšice,49.49383514750573,17.806939903164245
545473,Dolní Třebonín,48.854204136730594,14.410784206078649
590550,Dolní Vilémovice,49.15338715667909,15.980308337314275
587061,Dolní Vilímeč,49.13291745616197,15.518572367261642
